Date,Year,Month,Month_Name,Day,Day_Name,Day_Of_Week,Day_Type,Is_Weekend,Is_Public_Holiday,Season,Quarter,Region,Hospital,ED_Trolleys,Ward_Trolleys,Total_Trolleys,Surge_Capacity,ED_Occupancy_Pct,Delayed_Transfers,Total_Waiting_24hr,Over75_Waiting_24hr,Precipitation,Precipitation_Category
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,0,,11,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,23,0,23,50,46.0,18,2,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,16,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,2,0.0,18,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,1,5,6,16,6.2,9,1,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE Mid West,UH Limerick,13,33,46,15,86.7,8,10,2,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,Cork University Hospital,3,1,4,15,20.0,41,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,Mercy University Hospital,3,0,3,0,,12,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,UH Kerry,16,0,16,6,266.7,13,3,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,0,2,2,4,0.0,30,1,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Mayo University Hospital,2,7,9,0,,9,1,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,0,0,0,4,0.0,4,0,0,59.84,Low (50-100mm)
2024-07-21,2024,7,July,21,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Sligo University Hospital,6,8,14,12,50.0,28,4,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,3,0,3,7,42.9,1,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,14,0,14,10,140.0,7,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,8,0.0,6,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,2,0,2,0,,12,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,28,28,56,39,71.8,8,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,9,0,9,15,60.0,15,1,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,3,0,3,6,50.0,0,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,6,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,9,0,9,7,128.6,20,1,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,9,0.0,1,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,24,0.0,11,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,24,0,24,50,48.0,18,6,4,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,16,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,8,0.0,18,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,6,10,16,16,37.5,9,5,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,17,38,55,8,212.5,8,25,19,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,10,5,15,22,45.5,39,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,4,0,4,0,,12,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,12,0,12,8,150.0,13,7,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,4,5,9,4,100.0,30,1,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,4,7,11,0,,9,4,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,3,0,3,5,60.0,4,0,0,59.84,Low (50-100mm)
2024-07-22,2024,7,July,22,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,4,10,14,17,23.5,28,7,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,0,,0,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,2,0,2,0,,3,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,3,0,3,6,50.0,1,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,13,0,13,10,130.0,7,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,15,0.0,6,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,2,2,4,6,33.3,10,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,12,0,12,15,80.0,38,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,8,0,8,16,50.0,15,1,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,7,0,7,4,175.0,0,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,3,0,3,8,37.5,19,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,19,0,19,26,73.1,2,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,9,0,9,13,69.2,1,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,0,,11,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,14,0,14,50,28.0,17,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,19,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,7,0.0,17,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,3,7,10,16,18.8,10,3,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,19,32,51,41,46.3,8,12,2,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,25,11,36,22,113.6,36,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,13,2,15,7,185.7,11,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,13,0,13,8,162.5,13,1,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,5,4,9,6,83.3,28,1,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,2,10,12,4,50.0,11,4,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,2,0,2,6,33.3,3,0,0,59.84,Low (50-100mm)
2024-07-23,2024,7,July,23,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,15,16,31,11,136.4,26,8,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,0,,3,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,6,0,6,7,85.7,4,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,8,12.5,6,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,16,0.0,6,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,7,2,9,6,116.7,12,1,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,31,0,31,14,221.4,37,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,22,0,22,18,122.2,14,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,11,0,11,6,183.3,0,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,3,0,3,9,33.3,21,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,13,0,13,27,48.1,2,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,10,50.0,1,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,20,0.0,11,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,14,0,14,50,28.0,23,1,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,18,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,0,,15,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,9,10,19,16,56.2,9,1,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,12,24,36,36,33.3,9,8,1,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,25,5,30,23,108.7,34,2,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,11,2,13,7,157.1,11,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,19,7,26,8,237.5,16,6,1,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,1,2,3,4,25.0,25,1,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,2,5,7,0,,8,2,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,0,0,0,0,,4,0,0,59.84,Low (50-100mm)
2024-07-24,2024,7,July,24,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,13,10,23,10,130.0,28,8,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,0,,3,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,0,0,0,7,0.0,4,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,0,,7,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,15,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,7,2,9,11,63.6,11,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,20,20,40,37,54.1,2,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,21,0,21,15,140.0,14,4,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,0,0,0,5,0.0,0,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,6,0,6,8,75.0,19,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,16,0,16,22,72.7,2,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,3,0,3,9,33.3,1,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,25,0.0,10,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,16,0,16,50,32.0,22,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,3,0,3,0,,15,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,0,,15,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,3,4,7,13,23.1,9,2,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,18,25,43,31,58.1,10,9,4,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,10,0,10,20,50.0,38,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,10,2,12,7,142.9,11,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,17,0,17,8,212.5,16,2,1,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,8,8,16,7,114.3,28,1,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,0,7,7,3,0.0,10,3,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,0,0,0,1,0.0,4,0,0,59.84,Low (50-100mm)
2024-07-25,2024,7,July,25,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,14,13,27,11,127.3,28,6,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,0,,3,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,3,0,3,6,50.0,2,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,2,0,2,0,,7,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,17,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,10,4,14,13,76.9,10,1,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,18,0,18,26,69.2,35,2,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,15,0,15,19,78.9,16,4,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,0,0,0,2,0.0,0,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,9,0,9,9,100.0,16,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,16,0,16,23,69.6,2,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,7,0.0,1,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,22,0.0,11,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,10,0,10,50,20.0,22,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,2,0,2,0,,13,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,0,,21,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,1,3,4,15,6.7,8,2,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,22,33,55,32,68.8,10,11,5,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,12,2,14,17,70.6,41,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,11,1,12,7,157.1,11,1,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,18,7,25,10,180.0,15,6,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,5,0,5,5,100.0,25,3,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,0,11,11,0,,14,5,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,3,0,3,0,,4,0,0,59.84,Low (50-100mm)
2024-07-26,2024,7,July,26,Friday,4,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,18,18,36,12,150.0,29,7,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,0,,3,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,3,0,3,2,150.0,0,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,11,0,11,0,,6,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,6,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,0,0,0,0,,10,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,19,0,19,14,135.7,35,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,6,0,6,16,37.5,16,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,0,0,0,4,0.0,0,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,3,0,3,0,,12,0,0,59.84,Low (50-100mm)
